Country,States,Population,Population Growth %
Somalia,Hirshabelle,1772212.44358671,0.01
Somalia,Galmudug,6200743.31277518,0.01
South Africa,Gauteng,12273734.311269,0.01
South Africa,Western Cape,5823432.08267237,0.01
South Africa,North West,3510373.80530729,0.01
South Africa,Mpumalanga,4040423.3448822,0.01
South Africa,Free State,2745919.16647135,0.01
South Africa,Northern Cape,1145998.37630965,0.01
South Africa,KwaZulu-Natal,10268530.9379446,0.01
South Africa,Limpopo,5405515.98506977,0.01
South Africa,Eastern Cape,6562839.71900425,0.01
South Korea,Chungcheong,2060246.971664,0.01
South Korea,Gangwon,1565187.62653114,0.01
South Korea,Gyeonggi,13531622.100298,0.01
South Korea,Gyeongsang,3448413.37781433,0.01
South Korea,Hamgyŏng,3066380.5817148,0.01
South Korea,Hwanghae,2310762.00209957,0.01
South Korea,Jeolla,1902552.06802124,0.01
South Korea,P'yŏngan,4052181.75441902,0.01
South Sudan,Aweil Center County,59363.11614082,0.01
South Sudan,Aweil East County,571796.543988118,0.01
South Sudan,Aweil North County,183207.962015166,0.01
South Sudan,Aweil South County,33541.0207226679,0.01
South Sudan,Aweil West County,166239.927975723,0.01
South Sudan,Jur River County,198343.776417673,0.01
South Sudan,Raja County,54346.514776807,0.01
South Sudan,Wau County,232937.923383623,0.01
South Sudan,Awerial County,71624.5859818883,0.01
South Sudan,Cueibet County,178008.338711438,0.01
South Sudan,Rumbek Center County,153568.408980101,0.01
South Sudan,Rumbek East County,186434.348777587,0.01
South Sudan,Rumbek North County,65304.8284023034,0.01
South Sudan,Wulu County,61091.3233092838,0.01
South Sudan,Yirol East County,102170.247636529,0.01
South Sudan,Yirol West County,11651.3967086823,0.01
South Sudan,Gogrial East County,146293.53690637,0.01
South Sudan,Gogrial West County,346411.526007409,0.01
South Sudan,Tonj East County,164234.687597963,0.01
South Sudan,Tonj North County,234621.125157075,0.01
South Sudan,Tonj South County,17342.0788779873,0.01
South Sudan,Twic County,8723.04567322987,0.01
South Sudan,Ezo County,33661.0351093668,0.01
South Sudan,Ibba County,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
South Sudan,Maridi County,18002.1580048311,0.01
South Sudan,Mundri East County,62662.5116551498,0.01
South Sudan,Mundri West County,20002.3977831457,0.01
South Sudan,Mvolo County,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
South Sudan,Nagero County,15501.8582819379,0.01
South Sudan,Nzara County,72008.6320193247,0.01
South Sudan,Tambura County,9484.13690887856,0.01
South Sudan,Yambio County,152275.253963421,0.01
South Sudan,Juba County,372457.648280732,0.01
South Sudan,Kajo Keji County,196023.498274827,0.01
South Sudan,Lainya County,89325.7079000832,0.01
South Sudan,Morobo County,148040.746352728,0.01
South Sudan,Terekeka County,140412.831958126,0.01
South Sudan,Yei County,788704.545788329,0.01
South Sudan,Budi County,153332.380686259,0.01
South Sudan,Ikotos County,88546.6145064297,0.01
South Sudan,Kapoeta East County,252301.244557597,0.01
South Sudan,Kapoeta North County,158908.049068312,0.01
South Sudan,Kapoeta South County,91170.9290955784,0.01
South Sudan,Lafon County,106173.727552826,0.01
South Sudan,Magwi County,169850.360775581,0.01
South Sudan,Torit County,99751.9577445479,0.01
South Sudan,Akobo County,136226.330102114,0.01
South Sudan,Ayod County,192960.131054339,0.01
South Sudan,Bor County,315388.807165639,0.01
South Sudan,Duk County,89922.7794739101,0.01
South Sudan,Fangak County,110143.203392891,0.01
South Sudan,Nyirol County,136758.393883145,0.01
South Sudan,Pigi County,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
South Sudan,Twic East County,8723.04567322987,0.01
South Sudan,Uror County,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
South Sudan,Guit County,49023.876726712,0.01
South Sudan,Koch County,75008.9916867966,0.01
South Sudan,Leer County,10487.2571577032,0.01
South Sudan,Mayiandit County,80538.6545539473,0.01
South Sudan,Mayom County,120729.472419621,0.01
South Sudan,Panyijar County,76161.1297991058,0.01
South Sudan,Rubkona County,7700.92314651111,0.01
South Sudan,Baliet County,17002.0381156738,0.01
South Sudan,Fashoda County,155620.654992652,0.01
South Sudan,Longechuk County,114616.739657092,0.01
South Sudan,Maban County,45243.4235456973,0.01
South Sudan,Maiwut County,113622.620487269,0.01
South Sudan,Malakal County,126515.165978396,0.01
South Sudan,Manyo County,54040.4780907248,0.01
South Sudan,Melut County,70667.4712479648,0.01
South Sudan,Nasir County,210027.176962808,0.01
South Sudan,Panykang County,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
South Sudan,Renk County,137766.514731416,0.01
South Sudan,Ulang County,121936.617125834,0.01
South Sudan,Abiemnom County,53028.3567628977,0.01
South Sudan,Pariang County,82452.8840217943,0.01
South Sudan,Pibor Administra,214701.737324729,0.01
South Sudan,Pibor County,168690.221704159,0.01
South Sudan,Pochalla County,66208.9367821017,0.01
Spain,La Coruña (Spanish); A Coruña (Galician),244879.354860161,0.01
Spain,Álava (Spanish); Araba (Basque),327721.285518837,0.01
Spain,Albacete,173070.746818668,0.01
Spain,Alicante (Spanish) Alacant (Valencian),331616.752487106,0.01
Spain,Almería,196874.6003005,0.01
Spain,Asturias,1022122.52671874,0.01
Spain,Ávila,57663.9124491417,0.01
Spain,Badajoz,150548.046914846,0.01
Spain,Balearic Islands (English); Illes Balears (Catalan) Islas Baleares (Spanish),1107352.74367272,0.01
Spain,Barcelona,1620194.2204348,0.01
Spain,Biscay (English); Vizcaya (Spanish); Bizkaia (Basque),1149765.82793211,0.01
Spain,Burgos,175942.091020438,0.01
Spain,Cáceres,96079.5175115624,0.01
Spain,Cádiz,116993.02451373,0.01
Spain,Cantabria,581710.732449334,0.01
Spain,Castellón (Spanish); Castelló (Valencian),170264.410409692,0.01
Spain,Ciudad Real,74751.9608752832,0.01
Spain,Córdoba,325747.048857641,0.01
Spain,Cuenca,54904.5816749568,0.01
Spain,Guipúzcoa (Spanish); Gipuzkoa (Basque),713092.481808371,0.01
Spain,Girona (Catalan); Gerona (Spanish),100278.020806244,0.01
Spain,Granada,232235.839221435,0.01
Spain,Guadalajara,84920.1797883454,0.01
Spain,Huelva,144275.294970051,0.01
Spain,Huesca,52469.2897448588,0.01
Spain,Jaén,113470.602264117,0.01
Spain,La Rioja,313608.593762939,0.01
Spain,Las Palmas,378562.380084148,0.01
Spain,León,124786.958809932,0.01
Spain,Lleida (Catalan); Lérida (Spanish),137872.527439666,0.01
Spain,Lugo,98036.7521346432,0.01
Spain,Madrid,3223386.40275394,0.01
Spain,Málaga,569073.217529943,0.01
Spain,Murcia,447235.612273134,0.01
Spain,Navarre; Nafarroa (Basque); Navarra (Spanish),647631.634703358,0.01
Spain,Ourense (Galician); Orense (Spanish),105517.648905539,0.01
Spain,Palencia,78638.4267645484,0.01
Spain,Pontevedra,82409.8788665606,0.01
Spain,Salamanca,143995.261401088,0.01
Spain,Santa Cruz de Tenerife,204880.560013205,0.01
Spain,Segovia,51689.1962313161,0.01
Spain,Seville; Sevilla (Spanish),688793.568981405,0.01
Spain,Soria,39116.6891047198,0.01
Spain,Tarragona,132314.861215619,0.01
Spain,Teruel,35695.2789639127,0.01
Spain,Toledo,84292.1044979545,0.01
Spain,Valencia; València (Valencian),791507.881837637,0.01
Spain,Valladolid,298901.830792882,0.01
Spain,Zamora,61834.4123869276,0.01
Spain,Zaragoza; Saragossa,666959.951681213,0.01
Sri Lanka,Ampara,43725.2415539566,0.01
Sri Lanka,Anuradhapura,50601.0657919129,0.01
Sri Lanka,Badulla,47592.7051653279,0.01
Sri Lanka,Batticaloa,92343.0696056707,0.01
Sri Lanka,Colombo,753083.275696214,0.01
Sri Lanka,Galle,93129.1638385483,0.01
Sri Lanka,Gampaha,9168.09902390486,0.01
Sri Lanka,Hambantota,57270.8653327029,0.01
Sri Lanka,Jaffna,88148.5667905451,0.01
Sri Lanka,Kalutara,1217405.93627559,0.01
Sri Lanka,Kandy,125415.034100323,0.01
Sri Lanka,Kegalle,17964.1534490431,0.01
Sri Lanka,Kilinochchi,112888.532488628,0.01
Sri Lanka,Kurunegala,30318.6344398031,0.01
Sri Lanka,Mannar,35821.2940699465,0.01
Sri Lanka,Matale,484589.090013269,0.01
Sri Lanka,Matara,74201.8949362467,0.01
Sri Lanka,Monaragala,10124.2136379392,0.01
Sri Lanka,Mullaitivu,91958.0234483452,0.01
Sri Lanka,Nuwara Eliya,27503.2969518254,0.01
Sri Lanka,Polonnaruwa,415049.754000274,0.01
Sri Lanka,Puttalam,760869.209033303,0.01
Sri Lanka,Ratnapura,52176.2546173357,0.01
Sri Lanka,Trincomalee,99146.8852116078,0.01
Sri Lanka,Vavuniya,171531.562309255,0.01
Sudan,Khartoum,7994193.30220815,0.01
Sudan,South Darfur,5353666.76965619,0.01
Sudan,Gezira,5097531.06544356,0.01
Sudan,North Kordofan,3174409.53166201,0.01
Sudan,Kassala,2519373.00929933,0.01
Sudan,Central Darfur,2499299.60300405,0.01
Sudan,White Nile,2494178.98917157,0.01
Sudan,North Darfur,2305226.33851308,0.01
Sudan,Al Qadarif,2208649.76141661,0.01
Sudan,South Kordofan,2107875.68114534,0.01
Sudan,Sinnar,1918922.03036697,0.01
Sudan,West Darfur,1776157.91654943,0.01
Sudan,River Nile,1511623.20550766,0.01
Sudan,Red Sea,1482230.68208522,0.01
Sudan,West Kordofan,1178678.29380776,0.01
Sudan,East Darfur,1119585.21003701,0.01
Sudan,Blue Nile,1107755.79198805,0.01
Sudan,Northern,936367.246822957,0.01
Suriname,Kwakoegron,263.031530848366,0.01
Suriname,Marshallkreek,1171.14039020318,0.01
Suriname,Klaaskreek,2124.25464457007,0.01
Suriname,Centrum,20633.4734332039,0.01
Suriname,Brownsweg,4793.57462873088,0.01
Suriname,Sarakreek,3076.36877904781,0.01
Suriname,Margaretha,756.09063620291,0.01
Suriname,Bakkie,447.053590453307,0.01
Suriname,Nieuw Amsterdam,5650.67737373868,0.01
Suriname,Alkmaar,5561.66670360368,0.01
Suriname,Tamanredjo,6601.79138832726,0.01
Suriname,Meerzorg,12406.487224996,0.01
Suriname,Welgelegen,19306.3143402922,0.01
Suriname,Totness,2150.25776168816,0.01
Suriname,Johanna Maria,648.077688173922,0.01
Suriname,Moengo,10835.29887913,0.01
Suriname,Wanhatti,468.056108125611,0.01
Suriname,Galibi,741.08883786555,0.01
Suriname,Moengo Tapoe,579.06941582207,0.01
Suriname,Albina,5247.62905840829,0.01
Suriname,Patamacca,427.051192670161,0.01
Suriname,Wageningen,2937.35211445495,0.01
Suriname,Groot Henar,2709.32477972708,0.01
Suriname,Oostelijke Polders,7153.85756714208,0.01
Suriname,Nieuw Nickerie,12819.536739218,0.01
Suriname,Westelijke Polders,8617.03296497919,0.01
Suriname,Para Noord,9704.16328449317,0.01
Suriname,Para Oost,8016.96103148483,0.01
Suriname,"Para, Zuid",6113.7328824185,0.01
Suriname,Bigi Poika,525.062941807576,0.01
Suriname,Carolina,343.04112198095,0.01
Suriname,Blauwgrond,31486.7744703389,0.01
Suriname,Rainville,22749.7271186608,0.01
Suriname,Munder,17447.0914663488,0.01
Suriname,Centrum,20633.4734332039,0.01
Suriname,Beekhuizen,17187.0602951679,0.01
Suriname,Weg naar Zee,16038.9226624153,0.01
Suriname,Welgelegen,19306.3143402922,0.01
Suriname,Tammenga,15820.8965265791,0.01
Suriname,Flora,19540.342394355,0.01
Suriname,Latour,29529.539847258,0.01
Suriname,Pontbuiten,23213.7827472297,0.01
Suriname,Livorno,8209.98417009218,0.01
Suriname,Calcutta,1647.19745744204,0.01
Suriname,Tijgerkreek,3244.38892042623,0.01
Suriname,Groningen,2818.33784764523,0.01
Suriname,Kampong Baroe,2248.26951082557,0.01
Suriname,Wayambo,1560.18702708536,0.01
Suriname,Jarikaba,5963.7148990449,0.01
Suriname,Tapanahony,13809.6554294838,0.01
Suriname,Boven Suriname,17956.1524899299,0.01
Suriname,Boven Saramacca,1427.17108182744,0.01
Suriname,Boven Coppename,539.064620255778,0.01
Suriname,Kabalebo,2291.27466605934,0.01
Suriname,Coeroeni,1046.12540405851,0.01
Suriname,Pamacca,2000.23977831457,0.01
Suriname,Kwatta,14152.6965514647,0.01
Suriname,Saramacca Polder,10218.2249075199,0.01
Suriname,Koewarasan,27716.3224882159,0.01
Suriname,De Nieuwe Grond,26164.1364202438,0.01
Suriname,Lelydorp,18665.2374913424,0.01
Suriname,Houttuin,15657.8769846464,0.01
Suriname,Domburg,5661.6786925194,0.01
Sweden,Blekinge,159703.144380192,0.01
Sweden,Dalarna,287225.43108697,0.01
Sweden,Gotland,58602.0249051713,0.01
Sweden,Gävleborg,285486.222599726,0.01
Sweden,Halland,329391.485733731,0.01
Sweden,Jämtland,130295.619159411,0.01
Sweden,Jönköping,93808.2452432861,0.01
Sweden,Kalmar,36396.363006212,0.01
Sweden,Kronoberg,199909.964164093,0.01
Sweden,Norrbotten,251110.101769611,0.01
Sweden,Skåne,1340160.65147076,0.01
Sweden,Stockholm,976021.000308154,0.01
Sweden,Södermanland,294730.330735207,0.01
Sweden,Uppsala,172422.669130494,0.01
Sweden,Värmland,281515.746639771,0.01
Sweden,Västerbotten,268099.138326726,0.01
Sweden,Västernorrland,245482.427153323,0.01
Sweden,Västmanland,273961.841116966,0.01
Sweden,Västra Götaland,1710205.01045895,0.01
Sweden,Örebro,156007.701389755,0.01
Sweden,Östergötland,450176.964867146,0.01
Switzerland,Zürich,402810.286796767,0.01
Switzerland,Bern,133130.959045171,0.01
Switzerland,Luzern,81601.7819961215,0.01
Switzerland,Uri,36437.3679216675,0.01
Switzerland,Schwyz,159184.082157719,0.01
Switzerland,Obwalden,37845.5367256009,0.01
Switzerland,Nidwalden,43092.16566412,0.01
Switzerland,Glarus,5892.70638691474,0.01
Switzerland,Zug,30545.6616546419,0.01
Switzerland,Fribourg,38201.5794061408,0.01
Switzerland,Solothurn,16164.9377684491,0.01
Switzerland,Basel-Stadt,178743.426829968,0.01
Switzerland,Basel-Landschaft,288166.543902667,0.01
Switzerland,Schaffhausen,36608.3884227133,0.01
Switzerland,Appenzell Ausserrhoden,55240.6219577137,0.01
Switzerland,Appenzell Innerrhoden,16146.9356104444,0.01
Switzerland,St. Gallen,75490.0493534812,0.01
Switzerland,Graubünden; Grisons,35474.2524684089,0.01
Switzerland,Aargau,678288.309665696,0.01
Switzerland,Thurgau,276505.145995093,0.01
Switzerland,Ticino,353385.361994503,0.01
Switzerland,Vaud,139424.713507638,0.01
Switzerland,Valais,34714.1613526494,0.01
Switzerland,Neuchâtel,32822.934642253,0.01
Switzerland,Geneva,203975.451513517,0.01
Switzerland,Jura,73427.8021420389,0.01
Syria,Aleppo Governorate,4600717.51002512,0.01
Syria,Raqqa Governorate,919110.178135548,0.01
Syria,As-Suwayda Governorate,364043.639653253,0.01
Syria,Damascus Governorate,2211307.0799621,0.01
Syria,Daraa Governorate,998119.649378973,0.01
Syria,Deir ez-Zor Governorate,1200643.92693331,0.01
Syria,Hama Governorate,1593190.98342755,0.01
Syria,Hasaka Governorate,1272854.58317025,0.01
Syria,Homs Governorate,1762711.30463971,0.01
Syria,Idlib Governorate,1464175.51772626,0.01
Syria,Latakia Governorate,1278639.27660913,0.01
Syria,Quneitra Governorate,87010.4303566841,0.01
Syria,Rif Dimashq Governorate,2832077.49468247,0.01
Syria,Tartus Governorate,785094.112988471,0.01
Taiwan,Tamsui,162460.474914598,0.01
Taiwan,Gilan,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Taiwan,Hsinchu,448260.73515952,0.01
Taiwan,Changwha,235050.176589524,0.01
Taiwan,Yunlin,682147.772317955,0.01
Taiwan,Miaoli,567199.992977551,0.01
Taiwan,Anping,65437.8443475614,0.01
Taiwan,Kagi,270286.400524313,0.01
Taiwan,Fengshan,356549.741323797,0.01
Taiwan,Hengchun,30862.6996595047,0.01
Taiwan,Taitung,106941.819627699,0.01
Tajikistan,Mastchoh,380545.617824347,0.01
Tajikistan,Bobojon Ghafurov,168120.153367339,0.01
Tajikistan,Asht,75909.0995870381,0.01
Tajikistan,Zafarobod,141616.976304671,0.01
Tajikistan,Spitamen,137716.508736958,0.01
Tajikistan,Jabbor Rasulov,43705.2391561734,0.01
Tajikistan,Shahriston,173520.800768789,0.01
Tajikistan,Devashtich,83610.0227335493,0.01
Tajikistan,Ayni,25403.0451845951,0.01
Tajikistan,Kuhistoni Mastchoh,25403.0451845951,0.01
Tajikistan,Shahrinav,123014.746366346,0.01
Tajikistan,Varzob,82209.8548887291,0.01
Tajikistan,Rasht,127415.273878638,0.01
Tajikistan,Lakhsh,66407.9606400439,0.01
Tajikistan,Rudaki,518262.126561306,0.01
Tajikistan,Fayzobod,103612.420516694,0.01
Tajikistan,Nurobod,82109.8428998134,0.01
Tajikistan,Tojikobod,46005.5149012353,0.01
Tajikistan,Sangvor,23302.7934173648,0.01
Tajikistan,Ibn Sina,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Tajikistan,Firdavsi,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Tajikistan,Ismail Somoni,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Tajikistan,Shohmansur	,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Tajikistan,Khuroson,116513.967086823,0.01
Tajikistan,Yovon,234628.1259963,0.01
Tajikistan,Baljuvon,30403.6446303815,0.01
Tajikistan,Khovaling,57906.941582207,0.01
Tajikistan,Jomi,175821.07651385,0.01
Tajikistan,Danghara,161019.302154323,0.01
