Country,States,Population,Birth Rate,Births,Death Rate,Deaths,Inbound Migration,Outbound Migration,Population Growth %
Russia,Stavropol Krai,2803277.04853074,,,,,,,0.01
Russia,Sverdlovsk Oblast,4311254.7857138,,,,,,,0.01
Russia,Tambov Oblast,1007053.9833068,,,,,,,0.01
Russia,"Tatarstan, Republic of",3902998.49599133,,,,,,,0.01
Russia,Tomsk Oblast,1079149.56844566,,,,,,,0.01
Russia,Tula Oblast,1466158.91749375,,,,,,,0.01
Russia,Tuva Republic,327417.9060251,,,,,,,0.01
Russia,Tver Oblast,1260460.12917151,,,,,,,0.01
Russia,Tyumen Oblast,3756121.08035462,,,,,,,0.01
Russia,Udmurt Republic,1501142.11282394,,,,,,,0.01
Russia,Ulyanovsk Oblast,1229799.32864456,,,,,,,0.01
Russia,Vladimir Oblast,1358662.09884152,,,,,,,0.01
Russia,Volgograd Oblast,2491978.61484217,,,,,,,0.01
Russia,Vologda Oblast,1160827.02878345,,,,,,,0.01
Russia,Voronezh Oblast,2323869.2599013,,,,,,,0.01
Russia,Yamalo-Nenets Autonomous Okrug,0,,,,,,,0.01
Russia,Yaroslavl Oblast,1253303.4754899,,,,,,,0.01
Russia,Zabaykalsky Krai,1059753.79685523,,,,,,,0.01
Rwanda,Kigali,1132789.4678606,,,,,,,0.01
Rwanda,Southern,2590211.58734394,,,,,,,0.01
Rwanda,Western,2471464.7411254,,,,,,,0.01
Rwanda,Northern,1726527.69931871,,,,,,,0.01
Rwanda,Eastern,2595940.11058155,,,,,,,0.01
Saint Kitts and Nevis,Christ Church Nichola Town (SK),1922.17556960011,,,,,,,0.01
Saint Kitts and Nevis,Saint Anne Sandy Point (SK),2626.2398781321,,,,,,,0.01
Saint Kitts and Nevis,Saint George Basseterre (SK),12636.1541737239,,,,,,,0.01
Saint Kitts and Nevis,Saint John Capisterre (SK),2962.27057084055,,,,,,,0.01
Saint Kitts and Nevis,Saint Mary Cayon (SK),3435.31377813548,,,,,,,0.01
Saint Kitts and Nevis,Saint Paul Capisterre (SK),2432.22215674687,,,,,,,0.01
Saint Kitts and Nevis,Saint Peter Basseterre (SK),4670.42659210851,,,,,,,0.01
Saint Kitts and Nevis,Saint Thomas Middle Island (SK),2535.23156552357,,,,,,,0.01
Saint Kitts and Nevis,Trinity Palmetto Point (SK),1701.15538183651,,,,,,,0.01
Saint Kitts and Nevis,Saint George Gingerland (N),2496.22800297705,,,,,,,0.01
Saint Kitts and Nevis,Saint James Windward (N),2038.18616589231,,,,,,,0.01
Saint Kitts and Nevis,Saint John Figtree (N),3827.34958629534,,,,,,,0.01
Saint Kitts and Nevis,Saint Paul Charlestown (N),1847.16871854912,,,,,,,0.01
Saint Kitts and Nevis,Saint Thomas Lowland (N),2069.18899766006,,,,,,,0.01
Saint Lucia,Anse la Raye,6071.55456974106,,,,,,,0.01
Saint Lucia,Canaries,1862.17008875932,,,,,,,0.01
Saint Lucia,Castries,80580.3601297557,,,,,,,0.01
Saint Lucia,Choiseul,6174.56397851775,,,,,,,0.01
Saint Lucia,Dennery,0,,,,,,,0.01
Saint Lucia,Forest Reserve,0,,,,,,,0.01
Saint Lucia,Gros Islet,0,,,,,,,0.01
Saint Lucia,Laborie,7414.67724922751,,,,,,,0.01
Saint Lucia,Micoud,16144.4746202157,,,,,,,0.01
Saint Lucia,Soufrière,0,,,,,,,0.01
Saint Lucia,Vieux Fort,0,,,,,,,0.01
Saint Vincent and the Grenadines,Charlotte Parish,38003.4711991698,,,,,,,0.01
Saint Vincent and the Grenadines,Grenadines Parish,9200.84039558851,,,,,,,0.01
Saint Vincent and the Grenadines,Saint Andrew Parish,6700.61202722205,,,,,,,0.01
Saint Vincent and the Grenadines,Saint David Parish,6700.61202722205,,,,,,,0.01
Saint Vincent and the Grenadines,Saint George Parish,51404.695253614,,,,,,,0.01
Saint Vincent and the Grenadines,Saint Patrick Parish,5800.52981461014,,,,,,,0.01
Samoa,Tuamasaga,95915.7608499681,,,,,,,0.01
Samoa,A'ana,23267.125196018,,,,,,,0.01
Samoa,Aiga-i-le-Tai,5029.45938580592,,,,,,,0.01
Samoa,Atua,22771.0798877341,,,,,,,0.01
Samoa,Va'a-o-Fonoti,1621.14807404879,,,,,,,0.01
Samoa,Fa'asaleleaga,13567.2392181035,,,,,,,0.01
Samoa,Gaga'emauga,7840.71616319715,,,,,,,0.01
Samoa,Gaga'ifomauga,4878.4455923566,,,,,,,0.01
Samoa,Vaisigano,6543.59768568865,,,,,,,0.01
Samoa,Satupa'itea,5261.48057839033,,,,,,,0.01
Samoa,Palauli,9300.84953032316,,,,,,,0.01
San Marino,Acquaviva,2145.1959400584,,,,,,,0.01
San Marino,Borgo Maggiore,6871.62764761832,,,,,,,0.01
San Marino,Chiesanuova,1143.10441001713,,,,,,,0.01
San Marino,City of San Marino,0,,,,,,,0.01
San Marino,Domagnano,3565.32565329054,,,,,,,0.01
San Marino,Faetano,1177.10751582691,,,,,,,0.01
San Marino,Fiorentino,2548.23275303907,,,,,,,0.01
San Marino,Montegiardino,967.08833288414,,,,,,,0.01
San Marino,Serravalle,10878.993676436,,,,,,,0.01
Sao Tome and Principe,Água Grande,77707.0976888289,,,,,,,0.01
Sao Tome and Principe,Cantagalo,17162.5676118145,,,,,,,0.01
Sao Tome and Principe,Caué,6031.5509158472,,,,,,,0.01
Sao Tome and Principe,Lembá,14653.3384213219,,,,,,,0.01
Sao Tome and Principe,Lobata,19366.7689413664,,,,,,,0.01
Sao Tome and Principe,Mé-Zóchi,50804.640445206,,,,,,,0.01
Sao Tome and Principe,Autonomous Region of Príncipe (Pagué),8420.76914465817,,,,,,,0.01
Saudi Arabia,Mecca Region,8558547.72921672,,,,,,,0.01
Saudi Arabia,Riyadh Region,8217034.53574212,,,,,,,0.01
Saudi Arabia,Eastern Province,4900772.63168611,,,,,,,0.01
Saudi Arabia,Asir Region,2212077.0489122,,,,,,,0.01
Saudi Arabia,Jizan Region,1567690.19125907,,,,,,,0.01
Saudi Arabia,Medina Region,1424065.07268394,,,,,,,0.01
Saudi Arabia,Qasim Region,1424065.07268394,,,,,,,0.01
Saudi Arabia,Tabuk Region,910113.128825805,,,,,,,0.01
Saudi Arabia,Ha'il Region,699837.922498103,,,,,,,0.01
Saudi Arabia,Najran Region,582296.186353112,,,,,,,0.01
Saudi Arabia,Al Jawf Region,508521.44784205,,,,,,,0.01
Saudi Arabia,Al Bahah Region,476215.497048714,,,,,,,0.01
Saudi Arabia,Northern Borders Region,365264.362882736,,,,,,,0.01
Senegal,Dakar,3137482.57453029,,,,,,,0.01
Senegal,Diourbel,1497591.78854086,,,,,,,0.01
Senegal,Fatick,835428.307188657,,,,,,,0.01
Senegal,Kaffrine,567043.79321473,,,,,,,0.01
Senegal,Kaolack,960962.773381641,,,,,,,0.01
Senegal,Kédougou,152370.917407681,,,,,,,0.01
Senegal,Kolda,714457.257813615,,,,,,,0.01
Senegal,Louga,874272.855210946,,,,,,,0.01
Senegal,Matam,562590.386444995,,,,,,,0.01
Senegal,Saint-Louis,909025.029439891,,,,,,,0.01
Senegal,Sédhiou,452985.375232547,,,,,,,0.01
Senegal,Tambacounda,681372.235860696,,,,,,,0.01
Senegal,Thiès,1789027.40797978,,,,,,,0.01
Senegal,Ziguinchor,549201.16348672,,,,,,,0.01
Serbia,"Kolubara District 
 
 (Kolubarski okrug)",174243.915265499,,,,,,,0.01
Serbia,"Mačva District 
 
 (Mačvanski okrug)",297805.201230168,,,,,,,0.01
Serbia,"Moravica District 
 
 (Moravički okrug)",212168.379248228,,,,,,,0.01
Serbia,"Pomoravlje District 
 
 (Pomoravski okrug)",212858.442277897,,,,,,,0.01
Serbia,"Rasina District 
 
 (Rasinski okrug)",240484.965656999,,,,,,,0.01
Serbia,"Raška District 
 
 (Raški okrug)",300129.413521401,,,,,,,0.01
Serbia,"Šumadija District 
 
 (Šumadijski okrug)",290926.572943118,,,,,,,0.01
Serbia,"Zlatibor District 
 
 (Zlatiborski okrug)",284755.009238642,,,,,,,0.01
Serbia,"Bor District 
 
 (Borski okrug)",123859.313186177,,,,,,,0.01
Serbia,"Braničevo District 
 
 (Braničevski okrug)",180496.486369109,,,,,,,0.01
Serbia,"Jablanica District 
 
 (Jablanički okrug)",215482.681973334,,,,,,,0.01
Serbia,"Nišava District 
 
 (Nišavski okrug)",373438.1094646,,,,,,,0.01
Serbia,"Pčinja District 
 
 (Pčinjski okrug)",158731.498376806,,,,,,,0.01
Serbia,"Pirot District 
 
 (Pirotski okrug)",92285.4292591001,,,,,,,0.01
Serbia,"Podunavlje District 
 
 (Podunavski okrug)",198202.103582533,,,,,,,0.01
Serbia,"Toplica District 
 
 (Toplički okrug)",90608.2760695998,,,,,,,0.01
Serbia,"Zaječar District 
 
 (Zaječarski okrug)",118305.805934363,,,,,,,0.01
Serbia,"Central Banat District 
 
 (Srednjebanatski okrug)",186868.068343054,,,,,,,0.01
Serbia,"North Bačka District 
 
 (Severnobački okrug)",185568.949682851,,,,,,,0.01
Serbia,"North Banat District 
 
 (Severnobanatski okrug)",146703.399742269,,,,,,,0.01
Serbia,"South Bačka District 
 
 (Južnobački okrug)",615427.212508009,,,,,,,0.01
Serbia,"South Banat District 
 
 (Južnobanatski okrug)",291353.611948436,,,,,,,0.01
Serbia,"Srem District 
 
 (Sremski okrug)",311081.413866194,,,,,,,0.01
Serbia,"West Bačka District 
 
 (Zapadnobački okrug)",187598.135026617,,,,,,,0.01
Seychelles,Mahe Islands,78340.1555116993,,,,,,,0.01
Seychelles,Anse aux Pins,3673.33551880397,,,,,,,0.01
Seychelles,Anse Boileau,4183.38210595072,,,,,,,0.01
Seychelles,Anse Etoile,5018.45838098512,,,,,,,0.01
Seychelles,Au Cap,3743.34191311823,,,,,,,0.01
Seychelles,Anse Royale,3818.34876416922,,,,,,,0.01
Seychelles,Baie Lazare,3227.29477788739,,,,,,,0.01
Seychelles,Beau Vallon,4142.37836070951,,,,,,,0.01
Seychelles,Bel Air,3015.27541224992,,,,,,,0.01
Seychelles,Bel Ombre,4163.38027900379,,,,,,,0.01
Seychelles,Cascade,4088.3734279528,,,,,,,0.01
Seychelles,Glacis,4157.37973091972,,,,,,,0.01
Seychelles,Grand'Anse,2842.25960915897,,,,,,,0.01
Seychelles,English River,4252.38840891764,,,,,,,0.01
Seychelles,Mont Buxton,3173.28984513068,,,,,,,0.01
Seychelles,Mont Fleuri,3966.36228357652,,,,,,,0.01
Seychelles,Plaisance,3690.33707170886,,,,,,,0.01
Seychelles,Pointe La Rue,3245.29642213964,,,,,,,0.01
Seychelles,Port Glaud,2378.21722399015,,,,,,,0.01
Seychelles,Saint Louis,3436.31386948283,,,,,,,0.01
Seychelles,Takamaka,2580.23567615416,,,,,,,0.01
Seychelles,Les Mamelles,2537.23174821826,,,,,,,0.01
Seychelles,Roche Caïman,2893.26426787364,,,,,,,0.01
Seychelles,Praslin Islands,7682.70173031639,,,,,,,0.01
Seychelles,Baie Sainte Anne,3626.33122547868,,,,,,,0.01
Seychelles,Grand'Anse Praslin,4056.3705048377,,,,,,,0.01
Seychelles,La Digue Islands,3506.32026379709,,,,,,,0.01
Seychelles,La Digue and Inner Islands,3506.32026379709,,,,,,,0.01
Seychelles,Outer Islands,503.045947715328,,,,,,,0.01
Seychelles,Outer Islands,503.045947715328,,,,,,,0.01
Sierra Leone,Kailahun,526427.083324943,,,,,,,0.01
Sierra Leone,Kenema,609946.711924551,,,,,,,0.01
Sierra Leone,Kono,506146.230892102,,,,,,,0.01
Sierra Leone,Bombali,606599.406184981,,,,,,,0.01
Sierra Leone,Falaba,205371.758451661,,,,,,,0.01
Sierra Leone,Koinadugu,409409.395045962,,,,,,,0.01
Sierra Leone,Tonkolili,531483.545177127,,,,,,,0.01
Sierra Leone,Kambia,345505.55813321,,,,,,,0.01
Sierra Leone,Karene,285572.083869425,,,,,,,0.01
Sierra Leone,Port Loko,615432.212964746,,,,,,,0.01
Sierra Leone,Bo,575530.568388313,,,,,,,0.01
Sierra Leone,Bonthe,200799.340811592,,,,,,,0.01
Sierra Leone,Moyamba,318617.10216845,,,,,,,0.01
Sierra Leone,Pujehun,346492.648293042,,,,,,,0.01
Sierra Leone,Western Rural,444310.582885662,,,,,,,0.01
Sierra Leone,Western Urban,1056060.45950947,,,,,,,0.01
Singapore,Central Region,923064.311773943,,,,,,,0.01
Singapore,East Region,686112.668847118,,,,,,,0.01
Singapore,North Region,574002.428809567,,,,,,,0.01
Singapore,North-East Region,922024.216772703,,,,,,,0.01
Singapore,West Region,921424.161964294,,,,,,,0.01
Slovakia,Bratislava Region,424466.770371612,,,,,,,0.01
Slovakia, Košice Region,239192.847636227,,,,,,,0.01
Slovakia, Trnava Region,563642.482542404,,,,,,,0.01
Slovakia,Žilina Region,691431.154632307,,,,,,,0.01
Slovakia,Nitra Region,77610.0888281363,,,,,,,0.01
Slovakia, Trenčín Region,585935.518766106,,,,,,,0.01
Slovakia,Prešov Region,825097.363570567,,,,,,,0.01
Slovakia, Banská Bystrica Region,647933.181570816,,,,,,,0.01
Slovenia,Mura,114297.439814198,,,,,,,0.01
Slovenia,Drava,324133.606040415,,,,,,,0.01
Slovenia,Carinthia,70594.4480265001,,,,,,,0.01
Slovenia,Savinja,261874.919394047,,,,,,,0.01
Slovenia,Central Sava,41609.8005977016,,,,,,,0.01
Slovenia,Lower Sava,70073.4004345325,,,,,,,0.01
Slovenia,Southeast Slovenia,144045.156941022,,,,,,,0.01
Slovenia,Littoral–Inner Carniola,52548.7997549784,,,,,,,0.01
Slovenia,Central Slovenia,564578.56804352,,,,,,,0.01
Slovenia,Upper Carniola,204688.696061423,,,,,,,0.01
Slovenia,Gorizia,117626.743909514,,,,,,,0.01
Slovenia,Coastal–Karst,115026.506406413,,,,,,,0.01
Solomon Islands,Central Province,26053.3796897256,,,,,,,0.01
Solomon Islands,Choiseul Province,26374.4090122239,,,,,,,0.01
Solomon Islands,Guadalcanal Province,93621.5512991551,,,,,,,0.01
Solomon Islands,Isabel Province,33846.0914682501,,,,,,,0.01
Solomon Islands,Makira-Ulawa Province,40422.6921684012,,,,,,,0.01
Solomon Islands,Malaita Province,140012.78862852,,,,,,,0.01
Solomon Islands,Rennell and Bellona Province,3000.27404203973,,,,,,,0.01
Solomon Islands,Temotu Province,24993.2828615382,,,,,,,0.01
Solomon Islands,Western Province,76656.0016827677,,,,,,,0.01
Solomon Islands,Capital Territory,652917.636845991,,,,,,,0.01
Somalia,South West,5678763.69261396,,,,,,,0.01
Somalia,Puntland,4285391.42338008,,,,,,,0.01
Somalia,Jubaland,1361124.32373868,,,,,,,0.01
Somalia,Hirshabelle,1772161.86749813,,,,,,,0.01
Somalia,Galmudug,6200566.35354877,,,,,,,0.01
South Africa,Gauteng,12273384.0386615,,,,,,,0.01
South Africa,Western Cape,5823265.89130071,,,,,,,0.01
South Africa,North West,3510273.62489316,,,,,,,0.01
South Africa,Mpumalanga,4040308.03770798,,,,,,,0.01
South Africa,Free State,2745840.80236128,,,,,,,0.01
South Africa,Northern Cape,1145965.67136188,,,,,,,0.01
South Africa,KwaZulu-Natal,10268237.8906114,,,,,,,0.01
South Africa,Limpopo,5405361.72035039,,,,,,,0.01
South Africa,Eastern Cape,6562652.42612964,,,,,,,0.01
South Korea,Chungcheong,2060188.17553394,,,,,,,0.01
South Korea,Gangwon,1565142.95859738,,,,,,,0.01
South Korea,Gyeonggi,13531235.9295991,,,,,,,0.01
South Korea,Gyeongsang,3448314.96565099,,,,,,,0.01
South Korea,Hamgyŏng,3066293.07215211,,,,,,,0.01
South Korea,Hwanghae,2310696.05667405,,,,,,,0.01
South Korea,Jeolla,1902497.77224972,,,,,,,0.01
South Korea,P'yŏngan,4052066.11167873,,,,,,,0.01
South Sudan,Aweil Center County,59361.4220131034,,,,,,,0.01
South Sudan,Aweil East County,571780.225835763,,,,,,,0.01
South Sudan,Aweil North County,183202.733555029,,,,,,,0.01
South Sudan,Aweil South County,33540.0635159621,,,,,,,0.01
South Sudan,Aweil West County,166235.183755947,,,,,,,0.01
South Sudan,Jur River County,198338.116005773,,,,,,,0.01
South Sudan,Raja County,54344.9638148129,,,,,,,0.01
South Sudan,Wau County,232931.27571049,,,,,,,0.01
South Sudan,Awerial County,71622.5419315724,,,,,,,0.01
South Sudan,Cueibet County,178003.258640174,,,,,,,0.01
South Sudan,Rumbek Center County,153564.026385066,,,,,,,0.01
South Sudan,Rumbek East County,186429.028241569,,,,,,,0.01
South Sudan,Rumbek North County,65302.9647076893,,,,,,,0.01
South Sudan,Wulu County,61089.5798613182,,,,,,,0.01
South Sudan,Yirol East County,102167.33186223,,,,,,,0.01
South Sudan,Yirol West County,11651.0641965875,,,,,,,0.01
South Sudan,Gogrial East County,146289.361924467,,,,,,,0.01
South Sudan,Gogrial West County,346401.639980433,,,,,,,0.01
South Sudan,Tonj East County,164230.000604517,,,,,,,0.01
South Sudan,Tonj North County,234614.429448074,,,,,,,0.01
South Sudan,Tonj South County,17341.5839629896,,,,,,,0.01
South Sudan,Twic County,8722.79673155684,,,,,,,0.01
South Sudan,Ezo County,33660.0744776437,,,,,,,0.01
South Sudan,Ibba County,0,,,,,,,0.01
South Sudan,Maridi County,18001.6442522383,,,,,,,0.01
South Sudan,Mundri East County,62660.7233679997,,,,,,,0.01
South Sudan,Mundri West County,20001.8269469315,,,,,,,0.01
South Sudan,Mvolo County,0,,,,,,,0.01
South Sudan,Nagero County,15501.4158838719,,,,,,,0.01
South Sudan,Nzara County,72006.5770089534,,,,,,,0.01
South Sudan,Tambura County,9483.86624688758,,,,,,,0.01
South Sudan,Yambio County,152270.908272947,,,,,,,0.01
South Sudan,Juba County,372447.01893938,,,,,,,0.01
South Sudan,Kajo Keji County,196017.904079928,,,,,,,0.01
South Sudan,Lainya County,89323.1586882594,,,,,,,0.01
South Sudan,Morobo County,148036.521508281,,,,,,,0.01
South Sudan,Terekeka County,140408.824802069,,,,,,,0.01
South Sudan,Yei County,788682.037430983,,,,,,,0.01
South Sudan,Budi County,153328.004827092,,,,,,,0.01
South Sudan,Ikotos County,88544.0875286765,,,,,,,0.01
South Sudan,Kapoeta East County,252294.044286467,,,,,,,0.01
South Sudan,Kapoeta North County,158903.51408855,,,,,,,0.01
South Sudan,Kapoeta South County,91168.3272241139,,,,,,,0.01
South Sudan,Lafon County,106170.697525659,,,,,,,0.01
South Sudan,Magwi County,169845.513519868,,,,,,,0.01
South Sudan,Torit County,99749.1109843475,,,,,,,0.01
South Sudan,Akobo County,136222.442422077,,,,,,,0.01
South Sudan,Ayod County,192954.624283006,,,,,,,0.01
South Sudan,Bor County,315379.806477089,,,,,,,0.01
South Sudan,Duk County,89920.2132226254,,,,,,,0.01
South Sudan,Fangak County,110140.060083278,,,,,,,0.01
South Sudan,Nyirol County,136754.491018864,,,,,,,0.01
South Sudan,Pigi County,0,,,,,,,0.01
South Sudan,Twic East County,8722.79673155684,,,,,,,0.01
South Sudan,Uror County,0,,,,,,,0.01
South Sudan,Guit County,49022.4776642345,,,,,,,0.01
South Sudan,Koch County,75006.8510509932,,,,,,,0.01
South Sudan,Leer County,10486.9578682761,,,,,,,0.01
South Sudan,Mayiandit County,80536.3561104725,,,,,,,0.01
South Sudan,Mayom County,120726.026994941,,,,,,,0.01
South Sudan,Panyijar County,76158.9562831365,,,,,,,0.01
South Sudan,Rubkona County,7700.70337456863,,,,,,,0.01
South Sudan,Baliet County,17001.5529048917,,,,,,,0.01
South Sudan,Fashoda County,155616.213829821,,,,,,,0.01
South Sudan,Longechuk County,114613.468679959,,,,,,,0.01
South Sudan,Maban County,45242.1323712643,,,,,,,0.01
South Sudan,Maiwut County,113619.377880696,,,,,,,0.01
South Sudan,Malakal County,126511.555439341,,,,,,,0.01
South Sudan,Manyo County,54038.9358625248,,,,,,,0.01
South Sudan,Melut County,70665.4545121617,,,,,,,0.01
South Sudan,Nasir County,210021.183125475,,,,,,,0.01
South Sudan,Panykang County,0,,,,,,,0.01
South Sudan,Renk County,137762.58309699,,,,,,,0.01
South Sudan,Ulang County,121933.137251189,,,,,,,0.01
South Sudan,Abiemnom County,53026.8434190101,,,,,,,0.01
South Sudan,Pariang County,82450.5309492938,,,,,,,0.01
South Sudan,Pibor Administra,214695.610082973,,,,,,,0.01
South Sudan,Pibor County,168685.407556946,,,,,,,0.01
South Sudan,Pochalla County,66207.0472856907,,,,,,,0.01
Spain,La Coruña (Spanish); A Coruña (Galician),244872.366397809,,,,,,,0.01
Spain,Álava (Spanish); Araba (Basque),327711.93288122,,,,,,,0.01
Spain,Albacete,173065.807658324,,,,,,,0.01
Spain,Alicante (Spanish) Alacant (Valencian),331607.288679135,,,,,,,0.01
Spain,Almería,196868.98181652,,,,,,,0.01
Spain,Asturias,1022093.3569882,,,,,,,0.01
Spain,Ávila,57662.2668139615,,,,,,,0.01
Spain,Badajoz,150543.750516079,,,,,,,0.01
Spain,Balearic Islands (English); Illes Balears (Catalan) Islas Baleares (Spanish),1107321.14160906,,,,,,,0.01
Spain,Barcelona,1620147.98270145,,,,,,,0.01
Spain,Biscay (English); Vizcaya (Spanish); Bizkaia (Basque),1149733.01546734,,,,,,,0.01
Spain,Burgos,175937.069916556,,,,,,,0.01
Spain,Cáceres,96076.7755568909,,,,,,,0.01
Spain,Cádiz,116989.685721255,,,,,,,0.01
Spain,Cantabria,581694.131362009,,,,,,,0.01
Spain,Castellón (Spanish); Castelló (Valencian),170259.551337669,,,,,,,0.01
Spain,Ciudad Real,74749.8275747251,,,,,,,0.01
Spain,Córdoba,325737.752561558,,,,,,,0.01
Spain,Cuenca,54903.0147866323,,,,,,,0.01
Spain,Guipúzcoa (Spanish); Gipuzkoa (Basque),713072.13129754,,,,,,,0.01
Spain,Girona (Catalan); Gerona (Spanish),100275.159033051,,,,,,,0.01
Spain,Granada,232229.211584653,,,,,,,0.01
Spain,Guadalajara,84917.7563031978,,,,,,,0.01
Spain,Huelva,144271.177585521,,,,,,,0.01
Spain,Huesca,52467.7923558434,,,,,,,0.01
Spain,Jaén,113467.363995899,,,,,,,0.01
Spain,La Rioja,313599.643878812,,,,,,,0.01
Spain,Las Palmas,378551.576523583,,,,,,,0.01
Spain,León,124783.397591126,,,,,,,0.01
Spain,Lleida (Catalan); Lérida (Spanish),137868.592779808,,,,,,,0.01
Spain,Lugo,98033.9543236482,,,,,,,0.01
Spain,Madrid,3223294.41249801,,,,,,,0.01
Spain,Málaga,569056.977096938,,,,,,,0.01
Spain,Murcia,447222.848889136,,,,,,,0.01
Spain,Navarre; Nafarroa (Basque); Navarra (Spanish),647613.152339664,,,,,,,0.01
Spain,Ourense (Galician); Orense (Spanish),105514.6376018,,,,,,,0.01
Spain,Palencia,78636.1825505139,,,,,,,0.01
Spain,Pontevedra,82407.5270213579,,,,,,,0.01
Spain,Salamanca,143991.152008265,,,,,,,0.01
Spain,Santa Cruz de Tenerife,204874.713052029,,,,,,,0.01
Spain,Segovia,51687.721104913,,,,,,,0.01
Spain,Seville; Sevilla (Spanish),688773.911922407,,,,,,,0.01
Spain,Soria,39115.5727774192,,,,,,,0.01
Spain,Tarragona,132311.085162603,,,,,,,0.01
Spain,Teruel,35694.2602781466,,,,,,,0.01
Spain,Toledo,84289.6989370641,,,,,,,0.01
Spain,Valencia; València (Valencian),791485.293477596,,,,,,,0.01
Spain,Valladolid,298893.300616081,,,,,,,0.01
Spain,Zamora,61832.6477323967,,,,,,,0.01
Spain,Zaragoza; Saragossa,666940.917718485,,,,,,,0.01
Sri Lanka,Ampara,43723.9937059923,,,,,,,0.01
Sri Lanka,Anuradhapura,50599.621719,,,,,,,0.01
Sri Lanka,Badulla,47591.3469461815,,,,,,,0.01
Sri Lanka,Batticaloa,92340.4342832041,,,,,,,0.01
Sri Lanka,Colombo,753061.783912541,,,,,,,0.01
Sri Lanka,Galle,93126.5060822185,,,,,,,0.01
Sri Lanka,Gampaha,9167.83738112606,,,,,,,0.01
Sri Lanka,Hambantota,57269.2309144543,,,,,,,0.01
Sri Lanka,Jaffna,88146.0511724326,,,,,,,0.01
Sri Lanka,Kalutara,1217371.19347108,,,,,,,0.01
Sri Lanka,Kandy,125411.454957259,,,,,,,0.01
Sri Lanka,Kegalle,17963.6407810391,,,,,,,0.01
Sri Lanka,Kilinochchi,112885.310831744,,,,,,,0.01
Sri Lanka,Kurunegala,30317.7691948114,,,,,,,0.01
Sri Lanka,Mannar,35820.2717879123,,,,,,,0.01
Sri Lanka,Matale,484575.260621183,,,,,,,0.01
Sri Lanka,Matara,74199.7773336845,,,,,,,0.01
Sri Lanka,Monaragala,10123.9247091893,,,,,,,0.01
Sri Lanka,Mullaitivu,91955.3991144756,,,,,,,0.01
Sri Lanka,Nuwara Eliya,27502.5120520308,,,,,,,0.01
Sri Lanka,Polonnaruwa,415037.909148829,,,,,,,0.01
Sri Lanka,Puttalam,760847.495051633,,,,,,,0.01
Sri Lanka,Ratnapura,52174.7655910708,,,,,,,0.01
Sri Lanka,Trincomalee,99144.0557192028,,,,,,,0.01
Sri Lanka,Vavuniya,171526.667074758,,,,,,,0.01
Sudan,Khartoum,7993965.16080781,,,,,,,0.01
Sudan,South Darfur,5353513.98462991,,,,,,,0.01
Sudan,Gezira,5097385.59011771,,,,,,,0.01
Sudan,North Kordofan,3174318.9391271,,,,,,,0.01
Sudan,Kassala,2519301.11045168,,,,,,,0.01
Sudan,Central Darfur,2499228.27701908,,,,,,,0.01
Sudan,White Nile,2494107.80932067,,,,,,,0.01
Sudan,North Darfur,2305160.55106648,,,,,,,0.01
